transaction_id,transaction_ts,customer_id,customer_age,account_age_days,merchant_category,payment_method,channel,country,currency,quantity,unit_price,discount_pct,amount,num_prior_txns,is_fraud
18208,2025-07-13 15:41:52,12905,43.0,211,travel,credit_card,online,US,USD,1,324.24,0.105,293.07,11,0
19198,2025-07-16 13:34:51,10815,47.0,847,travel,debit_card,online,US,USD,4,727.27,0.037,2802.11,38,0
3333,2025-03-09 19:24:58,13458,39.0,527,grocery,debit_card,in_store,BR,BRL,2,9.98,0.048,17.2,32,0
19617,2025-01-11 14:57:53,13824,38.0,772,electronics,debit_card,online,BR,BRL,3,123.98,0.07,346.12,26,0
15374,2025-05-15 06:17:29,13967,40.0,144,restaurant,credit_card,in_store,MX,MXN,3,18.59,0.038,54.08,1,0
3469,2025-05-22 05:23:53,12927,44.0,193,clothing,wallet,online,MX,MXN,6,20.67,0.135,107.25,5,0
12699,2025-07-19 04:12:43,10118,42.0,50,restaurant,credit_card,in_store,US,USD,3,22.18,0.227,50.12,1,0
18914,2025-02-25 09:07:28,12562,45.0,140,grocery,debit_card,in_store,MX,MXN,3,7.69,0.198,17.76,4,0
14492,2025-09-24 07:38:10,13435,18.0,545,electronics,credit_card,in_store,US,USD,3,374.21,0.364,712.49,23,0
945,2025-02-04 00:17:24,13935,,41,grocery,credit_card,online,AR,USD,2,13.68,0.184,910.92,0,0
3055,2025-08-01 05:31:44,12503,45.0,287,restaurant,credit_card,online,MX,MXN,4,16.63,0.343,42.72,12,0
5962,2025-06-15 05:11:45,14579,29.0,84,entertainment,wallet,online,US,USD,4,61.84,0.042,237.0,4,0
17671,2025-04-04 13:53:55,11744,46.0,27,grocery,bank_transfer,in_store,ES,USD,4,5.62,,16.6,1,0
11252,2025-06-14 13:10:17,10154,47.0,1184,travel,wallet,online,MX,MXN,4,385.66,0.09,1403.34,45,1
541,2025-07-11 17:13:09,12208,44.0,76,electronics,credit_card,online,MX,MXN,4,150.75,0.165,501.75,4,0
6262,2025-04-26 15:41:46,14007,28.0,178,clothing,wallet,online,MX,MXN,1,45.76,0.122,41.72,10,0
912,2025-02-19 18:43:32,13467,51.0,26,electronics,debit_card,online,BR,BRL,3,235.37,0.048,671.96,0,0
4522,2025-07-08 10:01:20,12562,34.0,12,entertainment,credit_card,online,ES,USD,1,10.47,,5.81,0,1
10248,2025-05-30 19:10:29,14523,37.0,38,restaurant,credit_card,in_store,MX,MXN,2,10.5,0.125,20.69,0,0
18917,2025-07-28 20:48:59,14177,67.0,17,restaurant,credit_card,online,CA,USD,2,11.55,0.19,18.05,0,0
15031,2025-07-30 16:55:24,10475,59.0,147,entertainment,credit_card,online,BR,BRL,3,26.16,0.14,67.62,8,0
18387,2025-06-21 02:41:40,14011,,371,restaurant,bank_transfer,in_store,CO,USD,5,13.62,,59.21,12,0
6944,2025-05-01 17:29:31,11299,18.0,672,grocery,wallet,in_store,US,USD,5,7.94,0.195,30.83,28,0
1486,2025-08-21 00:39:48,10893,67.0,390,restaurant,bank_transfer,online,AR,USD,1,39.91,0.057,35.16,17,0
19380,2025-02-11 10:39:53,13902,39.0,56,grocery,debit_card,online,MX,MXN,3,6.74,,15.89,1,0
10647,2025-04-05 07:28:43,11667,49.0,572,entertainment,debit_card,online,MX,MXN,5,20.02,0.078,91.37,29,0
9786,2025-04-30 04:06:58,13471,38.0,195,entertainment,wallet,online,CO,USD,3,16.09,0.291,34.13,5,0
1392,2025-05-23 02:40:03,12715,36.0,267,restaurant,bank_transfer,in_store,AR,USD,3,14.51,0.284,30.21,14,0
4704,2025-08-19 12:04:44,12745,51.0,593,electronics,bank_transfer,online,CA,USD,7,139.92,0.133,847.33,27,0
12109,2025-03-13 14:16:21,12610,37.0,338,healthcare,credit_card,online,CO,USD,3,53.05,0.157,134.2,12,0
9783,2025-09-25 10:56:05,10000,49.0,972,utilities,debit_card,online,MX,MXN,5,36.98,0.042,177.14,26,0
10390,2025-08-26 14:14:11,14069,54.0,353,clothing,credit_card,in_store,ES,USD,4,13.4,0.045,51.61,13,0
5428,2025-02-07 12:19:02,11941,59.0,1062,travel,wallet,in_store,US,USD,4,128.07,0.247,384.02,43,0
6736,2025-06-24 07:13:55,12268,45.0,593,grocery,debit_card,in_store,US,USD,4,19.95,,71.17,26,0
449,2025-05-21 17:53:39,14115,,27,restaurant,credit_card,online,CO,USD,1,15.04,0.031,15.6,1,1
2452,2025-08-29 05:57:31,10391,35.0,1,electronics,credit_card,in_store,MX,MXN,4,196.42,0.173,649.97,2,1
10385,2025-07-20 19:04:37,11628,20.0,176,grocery,debit_card,online,BR,BRL,1,5.69,0.225,5.95,14,0
18555,2025-02-18 14:36:19,11088,31.0,161,grocery,debit_card,online,MX,MXN,3,11.44,0.1,29.09,5,0
3972,2025-09-08 07:12:56,10794,51.0,122,electronics,credit_card,online,MX,MXN,4,82.16,0.031,318.02,4,0
8156,2025-06-04 08:31:30,11116,46.0,713,utilities,credit_card,in_store,ES,USD,2,39.6,,77.91,42,0
1027,2025-01-21 02:16:20,14439,73.0,256,electronics,wallet,in_store,MX,MXN,3,196.37,0.105,527.84,10,0
9102,2025-01-20 07:03:22,10223,40.0,528,healthcare,wallet,online,ES,USD,6,126.95,0.075,706.09,21,1
18682,2025-01-15 15:37:58,11657,46.0,1,travel,debit_card,in_store,US,USD,4,621.87,0.115,2201.05,0,1
5046,2025-04-10 22:31:38,13215,25.0,475,grocery,credit_card,online,US,USD,2,13.15,0.111,20.43,21,0
483,2025-03-09 08:38:41,13575,24.0,35,clothing,credit_card,online,MX,MXN,2,17.8,0.129,29.98,4,0
12786,2025-03-28 11:33:55,14695,48.0,459,grocery,credit_card,in_store,ES,USD,2,12.87,0.047,25.15,13,0
15203,2025-01-28 15:43:20,11780,33.0,573,electronics,debit_card,in_store,CO,USD,4,107.47,0.329,285.65,23,0
2521,2025-04-30 17:12:01,10992,40.0,697,clothing,credit_card,online,AR,USD,5,33.18,0.102,150.63,27,0
11249,2025-09-08 06:21:53,12174,32.0,459,restaurant,bank_transfer,in_store,MX,MXN,7,9.31,0.205,50.96,14,0
291,2025-08-07 04:58:18,14228,54.0,84,healthcare,credit_card,online,MX,MXN,3,19.96,0.354,38.95,3,0
14160,2025-09-16 05:06:57,11591,49.0,37,healthcare,credit_card,in_store,US,USD,7,92.29,0.194,520.08,0,0
5419,2025-05-31 05:49:03,12461,46.0,702,electronics,credit_card,online,US,USD,4,150.78,0.109,536.81,23,0
12946,2025-09-25 05:08:35,11246,48.0,814,utilities,credit_card,in_store,CA,USD,2,69.8,0.196,111.24,30,0
6804,2025-08-14 11:11:23,14436,44.0,144,clothing,credit_card,in_store,US,USD,2,39.19,0.068,73.17,4,0
18064,2025-09-05 18:13:15,12023,35.0,500,grocery,credit_card,online,US,USD,2,14.17,0.266,21.26,24,0
11693,2025-07-10 16:04:16,10960,39.0,119,clothing,credit_card,in_store,MX,MXN,2,42.63,0.146,73.22,6,0
8075,2025-08-10 18:50:16,10260,48.0,616,restaurant,credit_card,online,US,USD,2,27.32,0.072,50.9,25,0
4758,2025-02-06 18:43:11,12144,56.0,245,clothing,debit_card,online,ES,USD,3,21.89,0.038,63.12,11,0
3382,2025-08-01 04:51:53,10744,34.0,5,restaurant,debit_card,in_store,AR,USD,1,10.53,0.325,4.67,1,0
5813,2025-03-22 06:27:31,14429,44.0,45,grocery,wallet,in_store,MX,MXN,2,4.19,,5.28,3,0
3360,2025-05-23 08:44:40,12464,79.0,235,restaurant,wallet,online,MX,MXN,3,12.78,0.364,22.15,9,0
12490,2025-02-15 06:21:22,12432,54.0,306,grocery,credit_card,in_store,CA,USD,5,4.75,0.15,21.9,19,0
8933,2025-06-10 11:41:29,14106,50.0,399,utilities,credit_card,in_store,CA,USD,2,64.22,0.093,115.23,18,0
10364,2025-04-14 19:15:19,11167,53.0,287,restaurant,debit_card,online,MX,MXN,4,26.7,0.282,78.52,12,0
3305,2025-02-02 22:46:36,14912,30.0,1008,entertainment,wallet,in_store,CO,USD,2,13.0,0.034,23.67,45,0
5525,2025-06-15 19:20:01,12142,43.0,204,entertainment,debit_card,online,MX,MXN,1,12.25,0.345,6.06,5,0
2974,2025-09-22 22:54:48,13602,46.0,89,electronics,wallet,online,CA,USD,2,470.58,0.093,853.08,6,0
16646,2025-01-18 19:37:02,10153,48.0,136,grocery,bank_transfer,online,US,USD,1,11.06,0.115,8.85,7,1
2182,2025-03-06 13:15:57,14483,27.0,188,travel,credit_card,in_store,MX,MXN,2,286.6,0.178,472.89,5,0
961,2025-02-11 04:18:19,14173,44.0,259,electronics,credit_card,in_store,MX,MXN,4,158.89,,554.18,6,0
4279,2025-07-18 16:33:27,10514,47.0,222,electronics,debit_card,online,MX,MXN,3,183.36,0.17,457.52,7,0
12497,2025-04-06 13:15:42,14905,28.0,381,electronics,credit_card,in_store,BR,BRL,2,476.63,0.276,691.55,15,0
12483,2025-01-07 16:20:41,10847,55.0,366,electronics,credit_card,online,BR,BRL,2,271.18,0.025,21266.83,19,0
15023,2025-07-09 10:26:05,13531,33.0,1149,travel,credit_card,online,MX,MXN,2,246.26,0.278,355.56,45,0
1254,2025-08-03 05:41:30,10380,35.0,160,utilities,credit_card,in_store,AR,USD,3,29.68,0.082,80.3,7,0
6972,2025-07-22 20:56:29,12646,28.0,1078,restaurant,wallet,in_store,CO,USD,3,17.69,,46.9,38,0
7809,2025-01-29 22:46:01,14679,40.0,194,grocery,debit_card,online,MX,MXN,4,8.63,0.172,28.13,8,0
17336,2025-07-05 20:53:31,12792,46.0,25,entertainment,credit_card,in_store,CO,USD,2,5.95,,8.02,1,0
15081,2025-05-05 20:34:39,13266,,253,restaurant,credit_card,online,BR,BRL,4,17.25,0.034,66.14,9,0
14066,2025-02-26 13:27:45,12564,47.0,241,electronics,debit_card,in_store,ES,USD,2,265.75,0.185,432.36,10,0
5758,2025-05-23 15:36:28,14961,32.0,300,grocery,credit_card,in_store,MX,MXN,4,5.7,,17.31,16,0
17849,2025-07-04 16:48:35,12700,31.0,254,clothing,wallet,in_store,AR,USD,2,37.83,0.289,56.77,11,0
5461,2025-08-31 07:39:59,14514,27.0,391,electronics,debit_card,online,MX,MXN,2,323.17,0.124,567.52,13,0
1368,2025-05-03 20:21:30,13898,45.0,311,restaurant,credit_card,in_store,US,USD,2,13.74,0.049,25.91,10,0
15836,2025-01-14 09:27:26,10290,,361,electronics,credit_card,in_store,ES,USD,1,93.71,0.044,87.65,12,0
19428,2025-08-04 05:48:00,12564,49.0,145,healthcare,wallet,online,BR,BRL,2,27.86,0.022,54.74,4,0
8947,2025-01-21 10:23:24,12647,35.0,240,healthcare,credit_card,in_store,AR,USD,3,211.72,0.094,575.94,12,0
6700,2025-04-17 17:21:49,11190,50.0,915,restaurant,wallet,in_store,MX,MXN,3,31.47,0.069,86.94,39,0
1855,2025-01-29 14:57:42,10158,53.0,87,restaurant,wallet,online,ES,USD,3,31.53,0.279,67.77,3,0
12927,2025-07-09 03:09:05,14234,28.0,194,restaurant,debit_card,in_store,MX,MXN,3,23.2,0.184,56.65,6,0
14823,2025-03-21 01:37:43,14404,36.0,97,entertainment,bank_transfer,in_store,US,USD,3,22.03,0.127,58.64,3,0
13466,2025-08-19 15:41:18,11382,45.0,179,healthcare,wallet,in_store,MX,MXN,4,119.96,0.253,359.73,7,0
6902,2025-07-06 09:55:28,13491,44.0,343,entertainment,credit_card,in_store,MX,MXN,6,6.51,0.241,28.01,8,0
19511,2025-06-20 04:16:07,14664,51.0,263,electronics,credit_card,in_store,US,USD,3,163.97,0.082,450.53,12,0
9531,2025-07-02 21:43:54,12451,37.0,143,grocery,bank_transfer,in_store,ES,USD,5,4.25,0.34,15.09,6,0
10614,2025-09-27 09:34:13,13905,54.0,43,restaurant,credit_card,in_store,MX,MXN,2,30.04,0.147,52.28,0,0
463,2025-07-22 21:36:24,13652,47.0,406,clothing,credit_card,in_store,MX,MXN,2,10.53,0.03,21.16,19,0
5624,2025-08-24 15:54:44,13353,25.0,103,clothing,debit_card,in_store,MX,MXN,4,25.54,0.034,99.13,6,0
3453,2025-05-03 16:00:19,11420,46.0,880,healthcare,credit_card,online,BR,BRL,4,58.75,0.16,197.37,32,0
13188,2025-08-05 05:23:01,13603,33.0,90,electronics,debit_card,in_store,BR,BRL,2,409.95,0.226,633.39,5,0
12551,2025-04-17 09:21:24,10755,44.0,24,clothing,credit_card,online,ES,USD,4,62.66,0.005,248.46,1,0
3218,2025-04-27 02:12:14,12353,33.0,64,clothing,credit_card,online,MX,MXN,2,51.8,0.6,39.81,0,0
1604,2025-03-27 05:59:20,14985,20.0,124,healthcare,debit_card,online,CA,USD,3,28.67,0.434,50.1,7,0
13677,2025-04-05 15:32:38,11626,37.0,306,entertainment,debit_card,in_store,ES,USD,3,24.17,0.147,63.24,9,0
16209,2025-03-03 13:53:12,11388,18.0,446,grocery,bank_transfer,online,ES,USD,2,10.42,0.15,19.49,20,0
15258,2025-01-14 22:59:42,12935,41.0,418,healthcare,credit_card,in_store,MX,MXN,3,91.8,0.365,174.35,17,0
17002,2025-01-05 08:41:27,10685,47.0,125,utilities,bank_transfer,online,,,4,17.66,0.161,57.96,6,0
12945,2025-07-26 14:23:32,14073,,25,utilities,credit_card,in_store,BR,BRL,4,39.24,0.224,121.86,0,0
1235,2025-06-21 04:20:26,11069,46.0,1032,electronics,debit_card,online,ES,USD,4,172.9,0.361,441.98,38,0
11915,2025-01-23 03:45:48,12965,42.0,143,grocery,debit_card,online,MX,MXN,5,2.97,0.282,9.72,8,0
8225,2025-08-29 12:05:34,13830,41.0,143,clothing,credit_card,online,MX,MXN,4,29.2,0.088,105.95,6,0
17565,2025-06-04 13:20:18,13182,28.0,98,healthcare,credit_card,online,MX,MXN,2,33.66,0.192,52.77,3,0
17856,2025-09-17 14:29:23,13486,50.0,29,grocery,credit_card,online,US,USD,2,12.81,0.242,17.45,1,0
19328,2025-08-14 10:56:51,11273,43.0,611,healthcare,credit_card,in_store,MX,MXN,2,56.85,0.156,94.79,24,0
8518,2025-09-16 09:55:54,11038,,903,healthcare,credit_card,online,US,USD,3,123.66,0.104,331.92,36,0
17803,2025-04-24 17:57:22,10111,46.0,152,grocery,credit_card,in_store,MX,MXN,2,4.93,0.069,11.18,10,0
3065,2025-07-10 05:01:41,10751,24.0,779,entertainment,credit_card,in_store,BR,BRL,1,14.6,0.145,12.21,37,1
2426,2025-06-01 07:29:51,11272,55.0,220,electronics,debit_card,online,US,USD,5,215.12,0.104,963.22,12,0
19167,2025-05-20 14:29:53,13618,42.0,224,travel,credit_card,in_store,MX,MXN,5,239.97,0.189,972.93,8,0
4573,2025-05-14 06:59:37,11240,43.0,645,clothing,wallet,online,AR,USD,1,36.15,0.043,36.9,29,0
5838,2025-01-10 06:48:21,10488,32.0,353,restaurant,debit_card,online,MX,MXN,4,9.25,0.08,34.92,17,0
17071,2025-06-21 18:03:54,10519,,1007,entertainment,credit_card,online,CA,USD,3,11.16,,31.35,44,0
15464,2025-04-29 01:53:48,14295,31.0,244,healthcare,credit_card,online,BR,BRL,6,60.06,0.141,308.32,7,0
5904,2025-07-29 03:05:54,14117,18.0,157,utilities,debit_card,online,US,USD,2,14.06,0.036,27.57,3,0
9091,2025-05-22 23:53:46,10817,33.0,1428,grocery,bank_transfer,online,MX,MXN,1,4.96,0.081,6.1,59,0
5971,2025-07-21 07:58:49,10021,46.0,279,clothing,credit_card,online,AR,USD,1,8.78,0.307,4.21,4,0
13322,2025-03-31 02:06:06,12067,51.0,316,grocery,credit_card,online,US,USD,5,12.57,0.023,60.55,18,0
17052,2025-08-14 09:38:00,13810,25.0,136,entertainment,debit_card,in_store,US,USD,3,11.05,0.184,28.29,11,0
7137,2025-06-02 06:26:11,13654,51.0,38,clothing,credit_card,online,CA,USD,8,14.99,0.141,101.61,1,0
18181,2025-09-07 23:21:04,13527,43.0,1462,clothing,credit_card,online,MX,MXN,4,11.07,0.128,39.56,63,0
6428,2025-06-09 09:21:23,11516,46.0,561,restaurant,credit_card,in_store,MX,MXN,3,25.29,0.4,45.91,23,0
7850,2025-02-25 16:01:01,11815,,2093,restaurant,wallet,online,MX,MXN,2,5.61,0.153,11.49,71,0
9463,2025-04-19 18:19:30,11887,18.0,149,grocery,debit_card,in_store,AR,USD,4,2.51,0.162,6.59,4,0
6140,2025-05-02 15:00:31,13148,44.0,222,healthcare,credit_card,in_store,ES,USD,4,44.36,0.07,164.25,9,0
5943,2025-02-23 07:43:29,11523,63.0,2205,travel,debit_card,online,,,2,219.57,0.084,405.05,87,0
13330,2025-03-10 16:00:53,11709,58.0,365,electronics,credit_card,online,ES,USD,1,220.0,0.094,198.66,20,0
3695,2025-04-17 08:20:31,13186,,12,restaurant,debit_card,in_store,MX,MXN,4,15.2,0.098,54.86,1,0
19351,2025-05-31 14:44:09,12516,66.0,594,entertainment,debit_card,in_store,MX,MXN,3,32.54,0.137,84.3,26,0
9295,2025-02-21 08:13:09,12820,42.0,16,clothing,debit_card,in_store,CO,USD,2,30.13,0.002,60.64,0,0
9161,2025-07-03 20:33:51,13364,56.0,225,clothing,credit_card,online,ES,USD,2,22.18,0.438,26.5,12,0
6118,2025-02-28 09:37:47,10638,54.0,762,travel,credit_card,online,CA,USD,2,1021.69,0.233,1565.96,28,0
19874,2025-03-18 10:27:55,12630,24.0,30,entertainment,debit_card,online,BR,BRL,3,9.2,0.212,22.13,4,0
8217,2025-06-09 04:08:51,14777,33.0,284,grocery,wallet,in_store,US,USD,2,15.74,0.047,28.4,11,0
15294,2025-01-18 12:17:46,13077,31.0,61,grocery,debit_card,online,US,USD,5,12.59,0.066,56.01,3,0
2530,2025-06-05 01:29:15,12467,41.0,822,healthcare,credit_card,in_store,MX,MXN,4,103.57,0.041,395.05,30,0
904,2025-08-27 21:29:12,12369,42.0,373,electronics,debit_card,in_store,US,USD,2,292.55,0.219,454.08,10,0
10583,2025-06-21 21:47:50,10892,44.0,203,entertainment,credit_card,online,ES,USD,3,25.6,0.146,64.79,10,0
86,2025-07-09 14:58:13,14791,51.0,220,clothing,credit_card,in_store,ES,USD,2,16.99,0.278,24.13,8,0
4159,2025-02-23 12:12:00,13437,51.0,116,entertainment,debit_card,online,MX,MXN,3,11.62,,29.99,4,0
636,2025-07-05 12:12:50,12973,67.0,23,healthcare,credit_card,online,MX,MXN,4,44.69,0.204,139.8,4,1
458,2025-06-21 01:31:06,11482,38.0,290,entertainment,credit_card,online,MX,MXN,4,22.61,0.142,77.55,12,0
1085,2025-02-24 19:31:54,11451,48.0,114,grocery,debit_card,online,US,USD,3,11.78,0.199,30.0,9,0
8960,2025-09-19 11:16:24,11530,52.0,828,entertainment,credit_card,in_store,MX,MXN,2,11.27,0.183,17.29,48,0
16019,2025-02-10 14:47:02,12431,48.0,333,healthcare,wallet,online,MX,MXN,2,17.88,0.191,27.36,12,0
4440,2025-03-26 16:35:25,11722,47.0,457,entertainment,wallet,online,US,USD,5,28.83,0.204,115.04,13,0
13095,2025-01-14 23:06:45,13068,49.0,307,electronics,credit_card,online,US,USD,3,102.35,0.106,275.06,10,0
5146,2025-07-22 15:05:50,10686,18.0,217,healthcare,bank_transfer,in_store,ES,USD,4,188.78,0.099,683.42,7,0
9244,2025-09-11 12:32:33,11153,62.0,148,electronics,debit_card,in_store,MX,MXN,1,194.97,0.362,124.66,6,0
7712,2025-03-01 13:40:56,12008,31.0,29,utilities,credit_card,online,MX,MXN,2,18.9,0.154,35.09,2,0
10394,2025-04-30 22:30:23,11667,69.0,93,electronics,credit_card,online,US,USD,1,258.75,0.238,196.06,6,0
5876,2025-01-24 07:45:11,10342,26.0,731,restaurant,wallet,in_store,MX,MXN,2,5.82,0.136,7.17,33,0
17103,2025-04-07 04:04:11,14880,32.0,308,grocery,bank_transfer,online,AR,USD,2,30.54,0.09,54.45,15,0
6909,2025-02-12 07:42:52,11774,41.0,467,restaurant,debit_card,in_store,MX,MXN,2,15.8,0.278,22.49,21,0
10685,2025-06-15 18:28:26,14996,56.0,94,grocery,bank_transfer,in_store,BR,BRL,1,9.52,0.071,9.28,2,0
17709,2025-04-16 17:47:49,11219,60.0,1542,electronics,credit_card,online,AR,USD,3,246.05,0.007,734.4,65,0
4854,2025-01-19 15:36:48,13758,30.0,139,grocery,debit_card,online,BR,BRL,3,4.85,0.111,12.33,9,0
8112,2025-08-18 01:21:24,11213,39.0,749,electronics,bank_transfer,in_store,US,USD,3,447.6,0.09,1221.19,26,0
5184,2025-08-30 20:54:36,12481,32.0,193,grocery,credit_card,in_store,AR,USD,4,18.87,0.082,67.03,13,0
17735,2025-08-15 15:22:19,12391,24.0,400,electronics,wallet,in_store,MX,MXN,1,159.54,,117.99,12,1
15365,2025-06-02 20:34:47,10566,30.0,50,entertainment,credit_card,in_store,MX,MXN,3,13.53,0.129,35.84,2,0
14628,2025-06-16 21:48:27,14737,,84,restaurant,credit_card,in_store,CA,USD,2,28.9,0.053,55.3,3,0
19220,2025-04-09 04:33:46,10806,53.0,1126,utilities,credit_card,online,CA,USD,5,69.33,0.155,292.53,38,0
7346,2025-03-21 04:59:54,13514,35.0,153,utilities,bank_transfer,in_store,US,USD,2,18.75,0.035,36.99,6,0
17244,2025-06-12 19:34:10,11386,48.0,203,travel,wallet,in_store,MX,MXN,5,1391.47,0.059,6547.15,6,0
19492,2025-08-03 15:16:23,12449,52.0,1553,utilities,credit_card,online,CA,USD,3,68.12,,137.88,55,0
8434,2025-07-03 21:03:50,11893,53.0,107,grocery,credit_card,in_store,US,USD,3,7.55,0.088,19.74,7,0
15462,2025-06-26 09:38:02,14205,37.0,31,clothing,wallet,in_store,CO,USD,2,17.91,0.094,33.11,0,1
3323,2025-08-01 00:34:52,10113,32.0,496,grocery,wallet,online,US,USD,5,5.57,0.161,24.17,12,0
3572,2025-08-16 00:11:43,14190,50.0,27,grocery,debit_card,online,US,USD,5,5.45,0.195,21.25,0,0
14001,2025-04-18 02:09:07,12722,18.0,429,restaurant,credit_card,online,US,USD,3,56.94,0.037,163.68,14,0
6219,2025-01-07 15:57:24,14658,41.0,680,healthcare,wallet,in_store,CO,USD,3,33.15,0.321,66.54,43,0
16535,2025-09-22 17:35:27,14311,47.0,270,clothing,credit_card,online,CA,USD,6,22.26,0.114,120.16,14,0
1185,2025-04-24 11:13:20,10339,,72,clothing,debit_card,online,US,USD,2,24.37,0.029,46.75,4,0
15668,2025-07-07 03:19:49,13571,,486,clothing,credit_card,in_store,ES,USD,2,48.78,0.014,96.68,24,0
5762,2025-02-13 02:30:08,12303,40.0,298,healthcare,credit_card,online,US,USD,2,112.67,0.063,211.85,17,0
14683,2025-05-15 06:15:15,11917,47.0,378,healthcare,wallet,online,US,USD,3,11.25,0.099,31.81,9,0
8915,2025-07-01 02:50:57,14064,71.0,282,healthcare,wallet,online,MX,MXN,2,4.69,0.184,6.69,14,0
5043,2025-04-18 21:05:49,14955,26.0,147,healthcare,debit_card,online,MX,MXN,2,97.32,0.04,188.0,5,0
14083,2025-01-06 23:59:57,13111,38.0,266,clothing,credit_card,online,CO,USD,4,17.36,0.178,56.89,17,0
13958,2025-08-01 21:44:28,12408,29.0,1063,utilities,credit_card,online,CO,USD,3,18.75,0.077,52.36,41,0
1577,2025-05-29 01:40:15,10805,61.0,1957,entertainment,credit_card,online,,,4,13.84,0.066,50.37,67,0
2666,2025-05-25 09:54:48,14893,72.0,1010,utilities,debit_card,in_store,MX,MXN,2,44.04,,81.71,40,0
19966,2025-09-24 16:28:10,10783,36.0,377,utilities,credit_card,online,MX,MXN,4,29.97,0.052,114.48,10,0
8762,2025-05-21 13:17:34,12577,41.0,87,grocery,wallet,online,US,USD,3,5.77,0.072,17.47,2,0
5310,2025-05-03 06:25:30,14129,48.0,456,utilities,debit_card,online,AR,USD,5,63.95,0.193,259.37,24,0
3398,2025-09-17 19:40:26,12931,65.0,1040,grocery,wallet,online,CO,USD,3,14.36,0.293,29.04,41,1
5342,2025-06-15 06:34:32,11655,42.0,591,clothing,debit_card,in_store,CO,USD,2,34.78,0.185,58.51,19,0
7241,2025-05-17 07:56:10,11267,23.0,22,utilities,bank_transfer,online,MX,MXN,4,38.83,0.252,115.75,0,0
5084,2025-04-28 13:15:30,13920,53.0,280,electronics,bank_transfer,online,BR,BRL,4,384.27,,1464.75,16,0
13267,2025-06-25 15:07:01,14396,61.0,776,travel,wallet,online,ES,USD,3,202.62,0.304,421.31,38,0
2116,2025-02-24 06:09:03,11387,36.0,146,utilities,credit_card,online,CO,USD,3,39.93,0.24,91.74,3,0
14477,2025-08-11 12:12:53,12785,36.0,547,grocery,debit_card,online,MX,MXN,3,9.09,0.044,29.71,21,0
11774,2025-03-12 22:21:26,11702,46.0,521,restaurant,bank_transfer,online,MX,MXN,3,22.37,0.115,56.4,21,0
6391,2025-07-25 19:23:09,12299,50.0,36,grocery,debit_card,online,US,USD,3,6.35,0.037,19.69,1,1
14500,2025-06-12 19:31:20,13435,30.0,354,healthcare,debit_card,in_store,MX,MXN,4,42.38,0.157,144.9,11,0
10444,2025-06-01 15:31:27,12177,33.0,312,restaurant,wallet,in_store,MX,MXN,4,12.73,0.09,47.26,10,0
7723,2025-08-07 04:32:08,12926,43.0,125,utilities,debit_card,online,MX,MXN,2,106.41,0.206,168.28,4,0
12626,2025-09-15 21:34:41,11549,42.0,10,clothing,debit_card,in_store,CA,USD,1,8.05,0.366,3.23,0,0
16667,2025-07-09 06:06:39,14835,44.0,235,grocery,credit_card,online,MX,MXN,2,6.42,0.157,12.25,6,0
12199,2025-04-14 07:49:11,13612,31.0,84,healthcare,debit_card,online,US,USD,3,44.24,0.06,123.65,3,0
2294,2025-07-22 02:57:45,10413,52.0,60,clothing,debit_card,in_store,MX,MXN,2,28.5,0.055,54.03,7,0
9535,2025-01-23 23:03:25,11151,53.0,154,clothing,debit_card,online,BR,BRL,2,20.23,0.152,33.26,3,0
8946,2025-06-24 03:23:56,12390,39.0,759,healthcare,credit_card,online,US,USD,4,122.83,0.254,-368.91,34,0
7528,2025-03-09 07:30:11,11342,38.0,872,restaurant,bank_transfer,in_store,MX,MXN,4,7.41,0.15,24.06,29,0
11299,2025-03-17 13:20:39,13084,37.0,7,electronics,debit_card,online,BR,BRL,2,119.36,0.087,219.63,0,0
12252,2025-03-27 19:01:55,10975,,513,restaurant,credit_card,in_store,CA,USD,1,14.28,0.188,13.01,12,0
13448,2025-02-04 03:46:57,10845,32.0,216,entertainment,wallet,online,BR,BRL,2,5.83,0.13,7.28,8,0
12081,2025-04-20 01:48:53,13768,64.0,382,travel,credit_card,online,BR,BRL,3,271.88,0.301,570.97,16,0
3176,2025-05-31 05:12:34,10367,59.0,150,electronics,debit_card,online,BR,BRL,4,431.73,0.022,1689.58,9,0
5499,2025-09-25 03:51:31,14570,48.0,365,entertainment,debit_card,in_store,MX,MXN,2,12.21,0.113,22.77,13,0
